Sku|OfferTermCode|Platform|Tenancy|Operation|UsageType|Region|Service|InstanceType|OperatingSystem|AdjustedPricePerUnit|OnDemandHourlyCost|BreakevenPercentage|UpfrontFee|LeaseTerm|PurchaseOption|OfferingClass|TermType|Key|ReservedInstanceCost|OnDemandCostForTerm|CostSavings|PercentSavings|vCPU|Memory
BMH3SUU4BZ76YCF6|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|UGW1-NodeUsage:cache.r3.4xlarge|us-gov-west-1|AmazonElastiCache|cache.r3.4xlarge|ElastiCache Redis|0.589|2.184|0.541120979477144|5193|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|10352.64|19131.84|8779.2|45.888|16|118
BMH3SUU4BZ76YCF6|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|UGW1-NodeUsage:cache.r3.4xlarge|us-gov-west-1|AmazonElastiCache|cache.r3.4xlarge|ElastiCache Redis|0.438|2.184|0.373315547973082|9916|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|21426.64|57395.52|35968.88|62.668|16|118
HHFV94BDUQW3XPEH|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS2-NodeUsage:cache.r4.xlarge|ap-southeast-2|AmazonElastiCache|cache.r4.xlarge|ElastiCache Memcached|0.178|0.546|0.650910733102514|1554|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|3113.28|4782.96|1669.68|34.909|4|25.05
HHFV94BDUQW3XPEH|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS2-NodeUsage:cache.r4.xlarge|ap-southeast-2|AmazonElastiCache|cache.r4.xlarge|ElastiCache Memcached|0.131|0.546|0.446493384849549|2964|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|6406.68|14348.88|7942.2|55.351|4|25.05
MZK2VR3JS9NYT396|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW2-NodeUsage:cache.m2.2xlarge|us-west-2|AmazonElastiCache|cache.m2.2xlarge|ElastiCache Redis|0.138|0.604|0.407458647071275|947|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|2155.88|5291.04|3135.16|59.254|4|33.8
MZK2VR3JS9NYT396|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW2-NodeUsage:cache.m2.2xlarge|us-west-2|AmazonElastiCache|cache.m2.2xlarge|ElastiCache Redis|0.098|0.604|0.252845061336398|1438|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|4013.44|15873.12|11859.68|74.715|4|33.8
S8B2G2X5SYD2PZPX|VHSX6N8RTZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.m2.4xlarge|eu-west-1|AmazonElastiCache|cache.m2.4xlarge|ElastiCache Memcached|0.528|1.356|0.416179514464155|955|3|LIGHT_UTILIZATION|STANDARD|RESERVED|3::LIGHT_UTILIZATION::STANDARD|14830.84|35635.68|20804.84|58.382|8|68
S8B2G2X5SYD2PZPX|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.m2.4xlarge|eu-west-1|AmazonElastiCache|cache.m2.4xlarge|ElastiCache Memcached|0.382|1.356|0.44115785078326|1894|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|5240.32|11878.56|6638.24|55.884|8|68
S8B2G2X5SYD2PZPX|DK9W8XRWES|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.m2.4xlarge|eu-west-1|AmazonElastiCache|cache.m2.4xlarge|ElastiCache Memcached|0.665|1.356|0.545385972710497|653|1|LIGHT_UTILIZATION|STANDARD|RESERVED|1::LIGHT_UTILIZATION::STANDARD|6478.4|11878.56|5400.16|45.461|8|68
S8B2G2X5SYD2PZPX|KGRZ3REEDN|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.m2.4xlarge|eu-west-1|AmazonElastiCache|cache.m2.4xlarge|ElastiCache Memcached|0.35|1.356|0.324927151663726|2381|3|MEDIUM_UTILIZATION|STANDARD|RESERVED|3::MEDIUM_UTILIZATION::STANDARD|11579|35635.68|24056.68|67.507|8|68
S8B2G2X5SYD2PZPX|JRBFQ5DASS|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.m2.4xlarge|eu-west-1|AmazonElastiCache|cache.m2.4xlarge|ElastiCache Memcached|0.458|1.356|0.469255532657157|1562|1|MEDIUM_UTILIZATION|STANDARD|RESERVED|1::MEDIUM_UTILIZATION::STANDARD|5574.08|11878.56|6304.48|53.074|8|68
S8B2G2X5SYD2PZPX|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EU-NodeUsage:cache.m2.4xlarge|eu-west-1|AmazonElastiCache|cache.m2.4xlarge|ElastiCache Memcached|0.29|1.356|0.294541874884947|2875|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|10496.2|35635.68|25139.48|70.546|8|68
T9Y7UACMVYUNK4YH|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|UGW1-NodeUsage:cache.r4.8xlarge|us-gov-west-1|AmazonElastiCache|cache.r4.8xlarge|ElastiCache Redis|0.875|4.368|0.373095321725459|19833|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|42828|114791.04|71963.04|62.69|32|203.26
T9Y7UACMVYUNK4YH|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|UGW1-NodeUsage:cache.r4.8xlarge|us-gov-west-1|AmazonElastiCache|cache.r4.8xlarge|ElastiCache Redis|1.18|4.368|0.541604989378962|10387|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|20723.8|38263.68|17539.88|45.84|32|203.26
EEZ56WQC7AKB4RBS|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|USE2-NodeUsage:cache.m4.10xlarge|us-east-2|AmazonElastiCache|cache.m4.10xlarge|ElastiCache Memcached|0.76|3.112|0.396850899742931|12483|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|32455.8|81783.36|49327.56|60.315|40|154.64
EEZ56WQC7AKB4RBS|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|USE2-NodeUsage:cache.m4.10xlarge|us-east-2|AmazonElastiCache|cache.m4.10xlarge|ElastiCache Memcached|1.125|3.112|0.587393327933702|6158|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|16013|27261.12|11248.12|41.261|40|154.64
FCGWBMRXNS9KBUH9|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|SAE1-NodeUsage:cache.t2.small|sa-east-1|AmazonElastiCache|cache.t2.small|ElastiCache Memcached|0.013|0.07|0.446640574037834|480|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|821.64|1839.6|1017.96|55.336|1|1.55
FCGWBMRXNS9KBUH9|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|SAE1-NodeUsage:cache.t2.small|sa-east-1|AmazonElastiCache|cache.t2.small|ElastiCache Memcached|0.015|0.07|0.579582517938682|224|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|355.4|613.2|257.8|42.042|1|1.55
Y25FT6SRCRD2HA4M|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS2-NodeUsage:cache.r3.2xlarge|ap-southeast-2|AmazonElastiCache|cache.r3.2xlarge|ElastiCache Memcached|0.356|1.092|0.650910733102514|3108|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|6226.56|9565.92|3339.36|34.909|8|58.2
Y25FT6SRCRD2HA4M|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS2-NodeUsage:cache.r3.2xlarge|ap-southeast-2|AmazonElastiCache|cache.r3.2xlarge|ElastiCache Memcached|0.263|1.092|0.4474091357653|5928|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|12839.64|28697.76|15858.12|55.259|8|58.2
SKFGV37T28RCSYYC|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EUW2-NodeUsage:cache.t2.micro|eu-west-2|AmazonElastiCache|cache.t2.micro|ElastiCache Memcached|0.006|0.019|0.676279740447008|60|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|112.56|166.44|53.88|32.372|1|0.555
SKFGV37T28RCSYYC|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EUW2-NodeUsage:cache.t2.micro|eu-west-2|AmazonElastiCache|cache.t2.micro|ElastiCache Memcached|0.005|0.019|0.469438436273332|103|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|234.4|499.32|264.92|53.056|1|0.555
7TXJBNNHN725K8DC|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|USE2-NodeUsage:cache.m4.large|us-east-2|AmazonElastiCache|cache.m4.large|ElastiCache Redis|0.056|0.156|0.584357803535886|308|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|798.56|1366.56|568|41.564|2|6.42
7TXJBNNHN725K8DC|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|USE2-NodeUsage:cache.m4.large|us-east-2|AmazonElastiCache|cache.m4.large|ElastiCache Redis|0.038|0.156|0.395796745111814|624|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|1622.64|4099.68|2477.04|60.42|2|6.42
995FA7Y37TFA638U|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW1-NodeUsage:cache.r4.4xlarge|us-west-1|AmazonElastiCache|cache.r4.4xlarge|ElastiCache Redis|0.475|2.028|0.434236518272345|10660|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|23143|53295.84|30152.84|56.576|16|101.38
995FA7Y37TFA638U|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW1-NodeUsage:cache.r4.4xlarge|us-west-1|AmazonElastiCache|cache.r4.4xlarge|ElastiCache Redis|0.638|2.028|0.628691470103483|5580|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|11168.88|17765.28|6596.4|37.131|16|101.38
7PD67MQDGUSJTW8Q|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|NodeUsage:cache.r3.large|us-east-1|AmazonElastiCache|cache.r3.large|ElastiCache Redis|0.061|0.228|0.53841224064728|541|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|1075.36|1997.28|921.92|46.159|2|13.5
7PD67MQDGUSJTW8Q|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|NodeUsage:cache.r3.large|us-east-1|AmazonElastiCache|cache.r3.large|ElastiCache Redis|0.046|0.228|0.37415551817138|1033|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|2241.88|5991.84|3749.96|62.584|2|13.5
Y2TN7UZNB8UJASZD|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EUC1-NodeUsage:cache.m4.4xlarge|eu-central-1|AmazonElastiCache|cache.m4.4xlarge|ElastiCache Memcached|0.595|1.482|0.65274927747891|3262|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|8474.2|12982.32|4508.12|34.725|16|60.78
Y2TN7UZNB8UJASZD|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EUC1-NodeUsage:cache.m4.4xlarge|eu-central-1|AmazonElastiCache|cache.m4.4xlarge|ElastiCache Memcached|0.426|1.482|0.466924247746166|6990|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|18185.28|38946.96|20761.68|53.308|16|60.78
VHCBUF9QU3YR76VE|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|EUW3-NodeUsage:cache.t2.small|eu-west-3|AmazonElastiCache|cache.t2.small|ElastiCache Redis|0.011|0.038|0.495754225747016|206|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|495.08|998.64|503.56|50.425|1|1.55
VHCBUF9QU3YR76VE|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|EUW3-NodeUsage:cache.t2.small|eu-west-3|AmazonElastiCache|cache.t2.small|ElastiCache Redis|0.013|0.038|0.702595529920692|120|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|233.88|332.88|99|29.74|1|1.55
492B3H464CHTFKDK|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|UGW1-NodeUsage:cache.m3.medium|us-gov-west-1|AmazonElastiCache|cache.m3.medium|ElastiCache Redis|0.032|0.108|0.617622188398444|304|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|584.32|946.08|361.76|38.238|1|2.78
492B3H464CHTFKDK|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|UGW1-NodeUsage:cache.m3.medium|us-gov-west-1|AmazonElastiCache|cache.m3.medium|ElastiCache Redis|0.025|0.108|0.395315406730932|465|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|1122|2838.24|1716.24|60.468|1|2.78
4NKFTE5XMD43MWM9|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|EUW2-NodeUsage:cache.r4.8xlarge|eu-west-2|AmazonElastiCache|cache.r4.8xlarge|ElastiCache Redis|1.34|4.259|0.628708906521886|11718|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|23456.4|37308.84|13852.44|37.129|32|203.26
4NKFTE5XMD43MWM9|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|EUW2-NodeUsage:cache.r4.8xlarge|eu-west-2|AmazonElastiCache|cache.r4.8xlarge|ElastiCache Redis|0.998|4.259|0.434333525244955|22386|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|48613.44|111926.52|63313.08|56.567|32|203.26
8HP9XRR2NPBV3G7X|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|APS1-NodeUsage:cache.r4.4xlarge|ap-southeast-1|AmazonElastiCache|cache.r4.4xlarge|ElastiCache Redis|0.525|2.184|0.446951260307425|11856|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|25653|57395.52|31742.52|55.305|16|101.38
8HP9XRR2NPBV3G7X|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|APS1-NodeUsage:cache.r4.4xlarge|ap-southeast-1|AmazonElastiCache|cache.r4.4xlarge|ElastiCache Redis|0.712|2.184|0.650910733102514|6216|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|12453.12|19131.84|6678.72|34.909|16|101.38
W5AXQAE43Z3UZBKP|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS1-NodeUsage:cache.r3.xlarge|ap-southeast-1|AmazonElastiCache|cache.r3.xlarge|ElastiCache Memcached|0.131|0.546|0.446493384849549|2964|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|6406.68|14348.88|7942.2|55.351|4|28.4
W5AXQAE43Z3UZBKP|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS1-NodeUsage:cache.r3.xlarge|ap-southeast-1|AmazonElastiCache|cache.r3.xlarge|ElastiCache Memcached|0.178|0.546|0.650910733102514|1554|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|3113.28|4782.96|1669.68|34.909|4|28.4
US7DHSSUD8QUY97P|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN2-NodeUsage:cache.m4.4xlarge|ap-northeast-2|AmazonElastiCache|cache.m4.4xlarge|ElastiCache Redis|0.41|1.717|0.388181042117105|6741|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|17515.8|45122.76|27606.96|61.182|16|60.78
US7DHSSUD8QUY97P|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN2-NodeUsage:cache.m4.4xlarge|ap-northeast-2|AmazonElastiCache|cache.m4.4xlarge|ElastiCache Redis|0.566|1.717|0.53574914300455|3100|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|8058.16|15040.92|6982.76|46.425|16|60.78
R3D6Q8CMJVCJ684Q|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS3-NodeUsage:cache.r3.8xlarge|ap-south-1|AmazonElastiCache|cache.r3.8xlarge|ElastiCache Memcached|1.579214|3.942|0.650989421960899|8646|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|22479.91464|34531.92|12052.00536|34.901|32|237
R3D6Q8CMJVCJ684Q|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS3-NodeUsage:cache.r3.8xlarge|ap-south-1|AmazonElastiCache|cache.r3.8xlarge|ElastiCache Memcached|1.084984|3.942|0.447184127226829|17813|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|46326.37952|103595.76|57269.38048|55.282|32|237
PZU9MQRGJ7AUWGB8|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS1-NodeUsage:cache.m4.4xlarge|ap-southeast-1|AmazonElastiCache|cache.m4.4xlarge|ElastiCache Memcached|0.45|1.847|0.395886537797523|7390|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|19216|48539.16|29323.16|60.411|16|60.78
PZU9MQRGJ7AUWGB8|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS1-NodeUsage:cache.m4.4xlarge|ap-southeast-1|AmazonElastiCache|cache.m4.4xlarge|ElastiCache Memcached|0.682|1.847|0.59965932661381|3728|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|9702.32|16179.72|6477.4|40.034|16|60.78
B3GVEHC3K46SUBNH|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS1-NodeUsage:cache.m3.large|ap-southeast-1|AmazonElastiCache|cache.m3.large|ElastiCache Memcached|0.089|0.24|0.604375951293759|491|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|1270.64|2102.4|831.76|39.562|2|6.05
B3GVEHC3K46SUBNH|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS1-NodeUsage:cache.m3.large|ap-southeast-1|AmazonElastiCache|cache.m3.large|ElastiCache Memcached|0.068|0.24|0.400818112633181|741|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|2528.04|6307.2|3779.16|59.918|2|6.05
NC6QZWTSVCDPXGMR|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EUC1-NodeUsage:cache.r3.large|eu-central-1|AmazonElastiCache|cache.r3.large|ElastiCache Memcached|0.086|0.274|0.628003866280039|754|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|1507.36|2400.24|892.88|37.2|2|13.5
NC6QZWTSVCDPXGMR|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|EUC1-NodeUsage:cache.r3.large|eu-central-1|AmazonElastiCache|cache.r3.large|ElastiCache Memcached|0.064|0.274|0.433556644335566|1440|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|3121.92|7200.72|4078.8|56.644|2|13.5
785VZ3JK4W6X4HH7|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|USW1-NodeUsage:cache.m4.4xlarge|us-west-1|AmazonElastiCache|cache.m4.4xlarge|ElastiCache Memcached|0.413|1.452|0.462403193411911|6791|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|17644.64|38158.56|20513.92|53.76|16|60.78
785VZ3JK4W6X4HH7|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|USW1-NodeUsage:cache.m4.4xlarge|us-west-1|AmazonElastiCache|cache.m4.4xlarge|ElastiCache Memcached|0.621|1.452|0.694598538309622|3395|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|8834.96|12719.52|3884.56|30.54|16|60.78
CH7H7WRRFENKU46F|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS2-NodeUsage:cache.t2.micro|ap-southeast-2|AmazonElastiCache|cache.t2.micro|ElastiCache Memcached|0.01|0.022|0.864466583644666|79|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|166.6|192.72|26.12|13.553|1|0.555
CH7H7WRRFENKU46F|VG8YD49WWM|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS2-NodeUsage:cache.t2.micro|ap-southeast-2|AmazonElastiCache|cache.t2.micro|ElastiCache Memcached|0.009|0.022|0.716964162169642|178|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|414.52|578.16|163.64|28.304|1|0.555
HY8Y7JEJ4RSZ4RZV|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|EU-NodeUsage:cache.m4.4xlarge|eu-west-1|AmazonElastiCache|cache.m4.4xlarge|ElastiCache Redis|0.547|1.373|0.647493905622791|2996|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|7787.72|12027.48|4239.76|35.251|16|60.78
HY8Y7JEJ4RSZ4RZV|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|EU-NodeUsage:cache.m4.4xlarge|eu-west-1|AmazonElastiCache|cache.m4.4xlarge|ElastiCache Redis|0.389|1.373|0.460471076789707|6392|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|16614.92|36082.44|19467.52|53.953|16|60.78
SU5JJPJ2U4TFDXZX|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN2-NodeUsage:cache.t2.micro|ap-northeast-2|AmazonElastiCache|cache.t2.micro|ElastiCache Redis|0.012|0.026|0.742536002809975|64|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|169.12|227.76|58.64|25.746|1|0.555
SU5JJPJ2U4TFDXZX|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|APN2-NodeUsage:cache.t2.micro|ap-northeast-2|AmazonElastiCache|cache.t2.micro|ElastiCache Redis|0.008|0.026|0.500878117316473|132|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|342.24|683.28|341.04|49.912|1|0.555
34F4MKVMBQ8R5AKW|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW1-NodeUsage:cache.m4.2xlarge|us-west-1|AmazonElastiCache|cache.m4.2xlarge|ElastiCache Redis|0.31|0.727|0.693033860300353|1698|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|4413.6|6368.52|1954.92|30.697|8|29.7
34F4MKVMBQ8R5AKW|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|USW1-NodeUsage:cache.m4.2xlarge|us-west-1|AmazonElastiCache|cache.m4.2xlarge|ElastiCache Redis|0.206|0.727|0.46105322220338|3395|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|8808.68|19105.56|10296.88|53.895|8|29.7
EEQGD3A8XD3SAUY7|YTVHEVGPBZ|ElastiCache Redis|Shared|CreateCacheCluster:0002|APS3-NodeUsage:cache.r4.large|ap-south-1|AmazonElastiCache|cache.r4.large|ElastiCache Redis|0.099|0.247|0.651304235298467|542|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|1409.24|2163.72|754.48|34.87|2|12.3
EEQGD3A8XD3SAUY7|VG8YD49WWM|ElastiCache Redis|Shared|CreateCacheCluster:0002|APS3-NodeUsage:cache.r4.large|ap-south-1|AmazonElastiCache|cache.r4.large|ElastiCache Redis|0.068|0.247|0.447537882289144|1118|3|HEAVY_UTILIZATION|STANDARD|RESERVED|3::HEAVY_UTILIZATION::STANDARD|2905.04|6491.16|3586.12|55.246|2|12.3
V6MB9S5G775MAPSZ|DK9W8XRWES|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS1-NodeUsage:cache.m2.2xlarge|ap-southeast-1|AmazonElastiCache|cache.m2.2xlarge|ElastiCache Memcached|0.372|0.678|0.605581821365553|338|1|LIGHT_UTILIZATION|STANDARD|RESERVED|1::LIGHT_UTILIZATION::STANDARD|3596.72|5939.28|2342.56|39.442|4|33.8
V6MB9S5G775MAPSZ|YTVHEVGPBZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS1-NodeUsage:cache.m2.2xlarge|ap-southeast-1|AmazonElastiCache|cache.m2.2xlarge|ElastiCache Memcached|0.218|0.678|0.487378941555205|985|1|HEAVY_UTILIZATION|STANDARD|RESERVED|1::HEAVY_UTILIZATION::STANDARD|2894.68|5939.28|3044.6|51.262|4|33.8
V6MB9S5G775MAPSZ|VHSX6N8RTZ|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS1-NodeUsage:cache.m2.2xlarge|ap-southeast-1|AmazonElastiCache|cache.m2.2xlarge|ElastiCache Memcached|0.294|0.678|0.462139069606641|508|3|LIGHT_UTILIZATION|STANDARD|RESERVED|3::LIGHT_UTILIZATION::STANDARD|8234.32|17817.84|9583.52|53.786|4|33.8
V6MB9S5G775MAPSZ|KGRZ3REEDN|ElastiCache Memcached|Shared|CreateCacheCluster:0001|APS1-NodeUsage:cache.m2.2xlarge|ap-southeast-1|AmazonElastiCache|cache.m2.2xlarge|ElastiCache Memcached|0.199|0.678|0.363440237424963|1246|3|MEDIUM_UTILIZATION|STANDARD|RESERVED|3::MEDIUM_UTILIZATION::STANDARD|6475.72|17817.84|11342.12|63.656|4|33.8
